knot,n. （绳等的）结；节瘤，疙瘩；海里/小时（航速单位）vt. 打结vi. 打结n. (Knot)人名；(英)诺特
inaugurate,vt. 创新；开辟；开创；举行开幕典礼；举行就职典礼
linen,n. 亚麻布，亚麻线；亚麻制品adj. 亚麻的；亚麻布制的n. (Linen) 利嫩（人名）
small,adj. 少的，小的；微弱的；几乎没有的；不重要的；幼小的adv. 小小地；卑鄙地n. 小件物品；矮小的人n. (Small)人名；(英)斯莫尔
crystal,n. 结晶，晶体；水晶；水晶饰品adj. 水晶的；透明的，清澈的n. (Crystal)人名；(英)克里斯特尔，克丽丝特尔 (女名)
molecule,n. [化学] 分子；微小颗粒，微粒
excess,n. 超过，超额；过度，过量；无节制adj. 额外的，过量的；附加的
preach,vt. 说教；讲道；鼓吹；传道；反复灌输vi. 说教；讲道；鼓吹；宣扬n. 说教
violent,adj. 暴力的；猛烈的
spoil,vt. 溺爱；糟蹋；破坏；掠夺vi. 掠夺；变坏；腐败n. 次品；奖品
third," num.第三,三分之一"
steam,n. 蒸汽；蒸汽动力；水汽；精力vi. 冒水汽；蒸；用蒸汽动力推动；疾行；非正式开始战斗；抢劫adj. 蒸汽的
ticket,n. 票；入场券，标签；（美）候选人名单；证明书；交通罚款单vt. 加标签于；指派；对…开出交通违规罚单
let,vt. 允许，让；出租；假设；妨碍vi. 出租；被承包n. 障碍；出租屋n. (Let)人名；(缅)莱；(俄)莱特
cube,n. 立方；立方体；骰子vt. 使成立方形；使自乘二次；量…的体积n. (Cube)人名；(瑞典、德)库贝
legend,n. 传奇；说明；图例；刻印文字n. (Legend)人名；(西)莱亨德；(英)莱金德
heating,n. [热] 加热；[建] 供暖；暖气设备adj. 加热的；供热的v. [热] 加热（heat的现在分词）
scorn,n. 轻蔑；嘲笑；藐视的对象v. 轻蔑；藐视；不屑做
loyalty,n. 忠诚；忠心；忠实；忠于…感情
bottom,n. 底部；末端；臀部；尽头adj. 底部的vt. 装底；测量深浅；查明真相vi. 到达底部；建立基础n. (Bottom)人名；(英)博顿
excellent,adj. 卓越的；极好的；杰出的
hare,n. 野兔n. (Hare)人名；(印)哈雷；(英)黑尔；(法)阿尔
gauge,n. 计量器；标准尺寸；容量规格；针织物的细度vt. 测量；估计；给……定规格
guest,n. 客人，宾客；顾客vt. 款待，招待vi. 作客，寄宿adj. 客人的；特邀的，客座的n. (Guest)人名；(英)格斯特
Roman,n. 罗马人；古罗马语adj. 罗马的；罗马人的
platform,n. 平台；月台，站台；坛；讲台；厚底松糕鞋
dump,"vt.倾倒(垃圾),倾卸n.堆存处"
lung,n. 肺；呼吸器n. (Lung)人名；(越)珑；(罗、塞、匈、瑞典、德)伦格
evolve,vt. 发展；进化；使逐步形成；推断出vi. 发展，进展；进化；逐步形成
follow,vt. 跟随；遵循；追求；密切注意，注视；注意；倾听vi. 跟随；接着n. 跟随；追随
price,n. 价格；价值；代价vt. 给……定价；问……的价格n. (Price)人名；(英)普赖斯；(法)普里斯；(葡、瑞典)普里塞
join,vt. 参加；结合；连接vi. 加入；参加；结合n. 结合；连接；接合点n. (Join)人名；(法)茹安
amongst,prep. 在……当中（等于 among）
shortcoming,n. 缺点；短处
best,"adj.最好的adv.最好地,最,极n.最佳状态或作品,最好的东西"
entertainment,n. 娱乐；消遣；款待
pretty,"adj.漂亮的,可爱的,优美的,机灵的,恰当的"
feel,vt. 感觉；认为；触摸；试探vi. 觉得；摸索n. 感觉；触摸
zone,n. 地带；地区；联防vi. 分成区vt. 使分成地带；环绕n. (Zone)人名；(塞)佐内
hit,vt. 打击；袭击；碰撞；偶然发现；伤…的感情vi. 打；打击；碰撞；偶然碰上n. 打；打击；（演出等）成功；讽刺
camp,"n.露营地,阵营vi.露营,扎营"
aware,adj. 意识到的；知道的；有…方面知识的；懂世故的n. (Aware)人名；(阿拉伯、索)阿瓦雷
bolt,"n.门闩,螺钉,闪电,跑掉v.上门闩,囫囵吞下,逃跑"
charge,"n.负荷,电荷,费用,主管,掌管,充电,充气,装料v.装满,控诉,责令,告诫,指示,加罪于,冲锋,收费"
setting,n. 环境；安装；布置；[天] 沉落v. 放置；沉没；使…处于某位置（set的ing形式）
resultant,adj. 由此导致的，因而发生的n. 合力，合成速率；结果
dragon,n. 龙；（大型）蜥蜴；凶恶的人；严厉而有警觉性的女人n. （Dragon）（匈）德劳贡；（英、法、芬、罗、匈）德拉贡（人名）
agreeable,adj. 令人愉快的；适合的；和蔼可亲的
dictate,vt. 命令；口述；使听写vi. 口述；听写n. 命令；指示
volt,n. 伏特（电压单位）；环骑；闪避n. (Volt)人名；(捷)沃尔特
Christmas,n. 圣诞节；圣诞节期间
temple,n. 庙宇；寺院；神殿；太阳穴n. (Temple)；（法）唐普勒（人名）；（英）坦普尔（人名）
pin,n. 大头针，别针，针；栓；琐碎物；引脚vt. 钉住；压住；将……用针别住
strengthen,vt. 加强；巩固vi. 变强；变坚挺
multiply,vt. 乘；使增加；使繁殖；使相乘vi. 乘；繁殖；增加adv. 多样地；复合地adj. 多层的；多样的
hope,v. 希望；希望能够n. 希望；希望的东西；被寄予希望的人（或物）；好的迹象；信赖感；可能性n. (Hope) （美）奥普（人名）
look,vt. 看；期待；注意；面向；看上去像vi. 看；看起来；注意；面向n. 看；样子；面容n. (Look)人名；(瑞典)洛克；(英)卢克
entire,adj. 全部的，整个的；全体的n. (Entire)人名；(英)恩泰尔
fuse,"n.保险丝,熔丝v.熔合"
tablet,n. 碑；药片；写字板；小块；平板电脑vt. 用碑牌纪念；将(备忘录等)写在板上；将…制成小片或小块
generous,adj. 慷慨的，大方的；宽宏大量的；有雅量的
bank,n. 银行；岸；浅滩；储库vt. 将…存入银行；倾斜转弯vi. 堆积；倾斜转弯n. (Bank)人名；(英、德、俄)班克；(法、匈)邦克
flank,n. 侧面；侧翼；侧腹vt. 守侧面；位于…的侧面；攻击侧面vi. 侧面与…相接adv. 在左右两边n. (Flank)人名；(瑞典、匈)弗兰克；(法)弗朗克
punish,vt. 惩罚；严厉对待；贪婪地吃喝vi. 惩罚
classroom,n. 教室
square,adj. 平方的；正方形的；直角的；正直的vt. 使成方形；与…一致vi. 一致；成方形n. 平方；广场；正方形adv. 成直角地
committee,n. 委员会
influential,adj. 有影响的；有势力的n. 有影响力的人物
gradual,adj. 逐渐的；平缓的n. 弥撒升阶圣歌集
precaution,n. 预防，警惕；预防措施vt. 警惕；预先警告
west,n. 西；西方；西部adj. 西方的；朝西的adv. 在西方；向西方；自西方n. (West)人名；(英、德、芬、瑞典)韦斯特
crop,n. 产量；农作物；庄稼；平头vt. 种植；收割；修剪；剪短vi. 收获
candy,n. 糖果，巧克力；冰糖；（糖果包装的）毒品；中看不中用的东西v. 把……制成蜜饯；用糖煮；使结晶
series,n. 系列，连续；[电] 串联；级数；丛书
tea,n. 茶叶；茶树；茶点vt. 给…沏茶vi. 喝茶；进茶点n. (Tea)人名；(柬)迪
appearance,n. 外貌，外观；出现，露面
summary,n. 总结，概要adj. 总结性的；简略的，扼要的；（司法程序）即决的；简易判罪的
favourite,adj. 特别受喜爱的n. 特别喜爱的人（或物）
void,adj. 无效的；空的；无人（居住）的；缺乏的n. 空间；空白；空虚感v. 使无效；排放（大小便）n. (Void) （美、俄、印）沃伊德（人名）
singular,adj. 单数的；单一的；非凡的；异常的n. 单数
priest,n. 牧师；神父；教士vt. 使成为神职人员；任命…为祭司n. (Priest)人名；(英、德)普里斯特
few,adj. 很少的；几乎没有的pron. 很少n. 很少数n. (Few)人名；(英)菲尤
train,n. 火车；行列；长队；裙裾v. 培养；训练；瞄准n. (Train)人名；(英)特雷恩；(法)特兰；(意)特拉因
sample,"n.标本,样品,例子vt.取样,采样,抽取...的样品,试验的一部分,尝试"
yearly,adj. 每年的adv. 每年；一年一次n. 年刊；年鉴
asleep,adj. 睡着的；麻木的；长眠的；不积极的；不专心的adv. 熟睡地；进入睡眠状态（地）
pit,"n.深坑,深渊,陷阱,(物体或人体表面上的)凹陷,(英国剧场的)正厅后排、正厅后排的观众vt.窖藏,使凹下,去...之核,使留疤痕,使竞争vi.起凹点,凹陷"
fertile,adj. 富饶的，肥沃的；能生育的
obscene,adj. 淫秽的；猥亵的；可憎的
prompt,"n.提示,付款期限vt.提示,鼓动,促使,(给演员)提白adj.敏捷的,迅速的,即时的adv.准时地"
partition,n. 划分，分开；[数] 分割；隔墙；隔离物vt. [数] 分割；分隔；区分
Fahrenheit,adj. 华氏温度计的；华氏的n. 华氏温度计；华氏温标
observer,n. 观察者；[天] 观测者；遵守者
forgive,vt. 原谅；免除（债务、义务等）vi. 表示原谅
embassy,n. 大使馆；大使馆全体人员
radius,n. 半径，半径范围；[解剖] 桡骨；辐射光线；有效航程n. (Radius)人名；(意、印尼)拉迪乌斯；(英)雷迪厄斯；(法)拉迪于斯
validity,n. [计] 有效性；正确；正确性
rival,n. 竞争对手；可与……匹敌的人；同行者v. 与…竞争；比得上某人；赶上（某人）；竞争adj. 竞争的n. (Rival) （俄）里瓦尔（人名）
rainy,adj. 下雨的；多雨的n. (Rainy)人名；(英)雷尼
plug,n. 插头；塞子；栓vi. 塞住；用插头将与电源接通vt. 插入；塞住；接插头
centimetre,n. 厘米；公分
October,n. [天] 十月
mend,vt. 修理，修补；改善；修改vi. 改善，好转n. 好转，改进；修补处
wave,v. 挥手；挥手示意；挥舞；飘扬；使（头发）略呈波形n. 海浪；心潮；涌现的人（或物）；挥手；波；（头发）卷曲；（感情）爆发
sober,adj. 冷静的，清醒的；未醉的vt. 使严肃；使醒酒，使清醒n. （Sober）索伯（人名）
wild,adj. 野生的；野蛮的；狂热的；荒凉的n. 荒野adv. 疯狂地；胡乱地n. (Wild)人名；(英)怀尔德；(法、德、葡、捷、匈)维尔德
digital,adj. 数字的；手指的n. 数字；键
revolution,n. 革命；旋转；运行；循环
accustom,v. 使习惯于，使适应
emphasis,n. 重点；强调；加强语气
hear,vt. 听到，听；听说；审理vi. 听；听见
ward,n. 病房；保卫；监视；区，选区vt. 避开；保卫；守护n. （Ward）（英）沃德；（德、芬、瑞典、葡）瓦尔德（人名）
excuse,n. 借口；理由；拙劣样品；假条v. 原谅；为……申辩；准许……离开；给……免去；作为借口；请求宽恕
spacious,adj. 宽敞的，广阔的；无边无际的
farther,adv. 更远地；此外；更进一步地adj. 进一步的；更远的（far的比较级）
how,adv. 如何；多少；多么n. 方法；方式conj. 如何n. (How)人名；(英)豪
corrupt,adj. 腐败的，贪污的；堕落的vt. 使腐烂；使堕落，使恶化vi. 堕落，腐化；腐烂
germ,n. [植] 胚芽，萌芽；细菌vi. 萌芽
hang,"n.悬挂的方式,(动作的)暂停,中止vt.悬挂,附着,装饰,绞死,踌躇,使悬而未决,垂下vi.悬着,垂下,被绞死,悬而不决"
brand,"n.商标,牌子,烙印vt.打火印,污辱"
tiger,n. 老虎；凶暴的人n. (Tiger)人名；(英)泰格；(法)蒂热；(瑞典)蒂格
clearance,n. 清除；（货物的）清仓甩卖；空隙；准许；（飞机起降的）许可；（支票）过户，结算；（足球比赛中）解围
translate,vt. 翻译；转化；解释；转变为；调动vi. 翻译
need,"n.需要,必需,必需品,要求,贫困vt.需要 modalv.必要,必须"
stress,n. 压力；强调；紧张；重要性；重读vt. 强调；使紧张；加压力于；用重音读n. (Stress)人名；(意)斯特雷斯
report,n. 报告；报道；成绩单vt. 报告；报导；使报到vi. 报告；报到；写报导n. (Report)人名；(匈)雷波特
walk,"vi.步,行,走n.步行,散步,步,行道"
given,adj. 赠予的；沉溺的；规定的prep. 考虑到v. 给予（give的过去分词）n. (Given)人名；(英、土)吉文
separately,adv. 分别地；分离地；个别地
overnight,adv. 在夜间；突然；一夜之间adj. 晚上的，只供一夜的；突然的v. 过夜；连夜快递（某物）n. 一夜的逗留
grocer,n. 杂货店；食品商
church,n. 教堂；礼拜；教派adj. 教会的；礼拜的vt. 领…到教堂接受宗教仪式n. (Church)人名；(英)丘奇
outer,adj. 外面的，外部的；远离中心的n. 环外命中
moon,n. 月亮；月球；月光；卫星vi. 闲荡；出神vt. 虚度n. （Moon）（瑞典）莫恩；（柬）蒙；（英）穆恩；（缅）孟（人名）
detail,n. 细节，琐事；具体信息；次要部分；分队，支队vt. 详述；选派vi. 画详图
bill,n. [法] 法案；广告；账单；[金融] 票据；钞票；清单vt. 宣布；开账单；用海报宣传
escape,"n.逃,逃亡,溢出设备,出口,逃跑,[植]野生vi.逃脱,避开,溜走vt.逃避,避免,被忘掉"
schedule,"n.时间表,进度表v.确定时间"
central,adj. 中心的；主要的；中枢的n. 电话总机
gesture,n. 姿态；手势vi. 作手势；用动作示意vt. 用动作表示
automobile,n. 汽车vt. 驾驶汽车[ 过去式 automobiled 过去分词 automobiled 现在分词 automobiling ]
gown,n. 长袍，长外衣；礼服；睡袍；法衣vt. 使穿睡衣
grandmother,n. 祖母；女祖先vt. 当…的祖母vi. 当祖母
of,prep. 属于；……的；……的一部分；住在（某地）；关于；由……组成的；因为；（表示人或事的时空位置）在，当
federation,n. 联合；联邦；联盟；联邦政府
dull,adj. 钝的；迟钝的；无趣的；呆滞的；阴暗的vt. 使迟钝；使阴暗；缓和vi. 减少；变迟钝n. (Dull)人名；(罗、匈)杜尔；(柬)杜；(英)达尔
tan,"n.日晒后的颜色,棕褐色,茶色adj.棕褐色的,茶色v.晒黑,晒成褐色"
fortnight,n. 两星期
terrific,adj. 极好的；极其的，非常的；可怕的
whether,conj. 是否；不论pron. 两个中的哪一个
provide,vt. 提供；规定；准备；装备vi. 规定；抚养；作准备
leaf,n. 叶子；（书籍等的）一张；扇页vi. 生叶；翻书页vt. 翻…的页，匆匆翻阅n. (Leaf)人名；(英)利夫
pork,n. 猪肉vt. 与女子性交n. (Pork)人名；(俄)波尔克
danger,n. 危险；危险物，威胁n. (Danger)人名；(法)当热
wreck,n. 破坏；失事；残骸；失去健康的人vt. 破坏；使失事；拆毁vi. 失事；营救失事船只
zero,n. 零点，零度num. 零n. (Zero)人名；(意)泽罗
recovery,n. 恢复，复原；痊愈；重获
representation,n. 代表；表现；表示法；陈述
destruction,n. 破坏，毁灭；摧毁
screw,vt. 旋，拧；压榨；强迫n. 螺旋；螺丝钉；吝啬鬼vi. 转动，拧
supplement,n. 增补（物）；补品；增刊；（书籍的）附录；额外服务费用；补角v. 增补，补充
fraud,n. 欺骗；骗子；诡计n. (Fraud)人名；(法)弗罗
vivid,adj. 生动的；鲜明的；鲜艳的
announcer,n. [广播] 广播员；宣告者
taste,n. 味道；品味；审美vt. 尝；体验vi. 尝起来；有…的味道n. (Taste)人名；(法)塔斯特
width,n. 宽度；广度
resist,vi. 抵抗，抗拒；忍耐vt. 抵抗；忍耐，忍住n. [助剂] 抗蚀剂；防染剂
fearful,adj. 可怕的；担心的；严重的
cold,adj. 寒冷的；冷淡的，不热情的；失去知觉的n. 寒冷；感冒adv. 完全地
research,n. 研究；调查vi. 研究；调查vt. 研究；调查[ 过去式 researched 过去分词 researched 现在分词 researching ]
kilometer,n. [计量] 公里；[计量] 千米（等于kilometre）
short,adj. 短的；不足的；矮的，低的n. 短；缺乏；短路；短裤adv. 不足；突然；唐突地n. (Short) (英) 肖特 (人名)
calculate,vi. 计算；以为；作打算vt. 计算；预测；认为；打算
afternoon,n. 午后，下午
this,pron. 这，这个；这样；今，本；……的这个；有个adj. 这，这个（离说话人较近的）adv. 这样地，这么n. (This) （法、美、印、巴）蒂斯（人名）
fall,"n.秋天,落下,瀑布,降低,落差,采伐量,堕落,下降vi.倒下,落下,来临,失守,变成,垮台,下跌,阵亡vt.美英方击倒,砍倒(树木)adj.秋天的"
manipulate,vt. 操纵；操作；巧妙地处理；篡改
quest,n. 追求；寻找；任务（游戏术语）vi. 追求；寻找vt. 探索n. (Quest)人名；(德)奎斯特
positive,adj. 积极的；[数] 正的，[医][化学] 阳性的；确定的，肯定的；实际的，真实的；绝对的n. 正数；[摄] 正片
at," prep.在,于,向,对准,在...方面;Austria,奥地利"
exploit,vt. 开发，开拓；剥削；开采n. 英雄事迹；英勇行为；奇遇
intervene,vi. 干涉；调停；插入
vine,n. 藤；葡萄树；藤本植物；攀缘植物；藤蔓植物vi. 长成藤蔓；爬藤n. (Vine)人名；(葡)维内；(英)瓦因
counter,"n.计算器,计数器,计算者,柜台,筹码adv.prep.相反地"
corridor,n. 走廊
fit,"n.突然发作,适合,痉挛,一阵adj.合适的,恰当的,健康的,,准备好的vt.适合,安装,使合身,使适应,使合格vi.适合,符合"
German,adj. 德国的；德语的，德国人的n. 德语；德国人；德裔，有德国血统的人
spatial,adj. 空间的；存在于空间的；受空间条件限制的
corner,n. 角落，拐角处；地区，偏僻处；困境，窘境vi. 囤积；相交成角vt. 垄断；迫至一隅；使陷入绝境；把…难住n. (Corner)人名；(法)科尔内；(英)科纳
wavelength,n. [物] 波长
good,adj. 好的；优良的；愉快的；虔诚的n. 好处；善行；慷慨的行为adv. 好n. (Good)人名；(英)古德；(瑞典)戈德
worry,"v. （使）担心,（使）发愁；骚扰，烦扰；撕咬（动物）n. 担心；让人发愁的事（或人）"
mouthful,n. 一口，满口
great,adj. 伟大的，重大的；极好的，好的；主要的n. 大师；大人物；伟人们
amateur,n. 业余爱好者；生手，外行adj. 业余爱好的；业余的；外行的；不熟练的
pursue,vt. 继续；从事；追赶；纠缠vi. 追赶；继续进行
offend,vt. 冒犯；使…不愉快vi. 违反；进攻；引起不舒服
generalize,vt. 概括；推广；使...一般化vi. 形成概念
plan,n. 计划；平面图vt. 计划；设计；打算vi. 计划；打算n. (Plan)人名；(瑞典)普兰；(法)普朗
alongside,prep. 在……旁边，沿着……的边；与 ……一起，合作；与……同时，共存；与……相比adv. 在旁边
furthermore,adv. 此外；而且
queer,"n.同性恋者adj.奇怪的,可疑的,不舒服的vt.搞糟n.同性恋者"
post,n. 岗位；邮件；标杆vt. 张贴；公布；邮递；布置vi. 快速行进n. (Post)人名；(英、西、捷、瑞典、荷)波斯特
assure,vt. 保证；担保；使确信；弄清楚
emphasize,vt. 强调，着重
forehead,n. 额，前额
contradiction,n. 矛盾；否认；反驳
bias,n. 偏见；偏爱；斜纹；乖离率vt. 使存偏见adj. 偏斜的adv. 偏斜地n. (Bias)人名；(法、德、葡、喀)比亚斯；(英)拜厄斯
main,"n.主要部分,体力,力量,大陆,要点,干线adj.主要的,重要的,全力的n.[计] 主群组"
frog,n. 青蛙；[铁路] 辙叉；饰扣vi. 捕蛙n. (Frog)人名；(俄)弗罗格
challenge,n.挑战vt.向...挑战
prospect,n. 前途；预期；景色vi. 勘探，找矿vt. 勘探，勘察
vanish,vi. 消失；突然不见；成为零vt. 使不见，使消失n. 弱化音
subsequent,adj. 随后的
April,n. 四月
respect,n. 尊敬，尊重；方面；敬意vt. 尊敬，尊重；遵守
being,n. 存在；生物；身心；生活，有生命；本质adj. 存在的v. 存在；在场；从事；就是；代表（be 的现在分词）
super,adj. 特级的；极好的n. 特级品，特大号；临时雇员n. (Super)人名；(英)休珀
for," prep.(表示目的)为了,因为,至于,对于,适合于 conj.因为"
immediate,adj. 立即的；直接的；最接近的
electrician,n. 电工；电气技师
disappoint,vt. 使失望
worthless,adj. 无价值的；不值钱的；卑微的
bracket,n. 支架，墙上凸出的托架；括号；等级，范围vt. 括在一起；把…归入同一类；排除
continue,vi. 继续，延续；仍旧，连续vt. 继续说…；使…继续；使…延长
endow,vt. 赋予；捐赠；天生具有
confer,vt. 授予；给予vi. 协商n. (Confer)人名；(英)康弗
colony,n. 殖民地；移民队；种群；动物栖息地
plane,n. 飞机；平面；程度，水平vi. 刨；乘飞机旅行；翱翔vt. 刨平；用刨子刨；掠过水面adj. 平的；平面的n. (Plane)人名；(塞、瑞典、法)普拉内
whilst,conj. 当……的时候；与……同时；然而；虽然，尽管；直到……为止（等于 while）adv. 在……时候（等于 while）
layout,n. 布局；设计；安排；陈列
surpass,vt. 超越；胜过，优于；非…所能办到或理解
one," pron.一个人,任何人,一方 num.一,一个adj.一方的,某一,同样的"
lady,n. 女士，夫人；小姐；妻子
contrast,"vt.使与...对比,使与...对照vi.和...形成对照n.对比,对照,(对照中的)差异"
displease,vt. 使生气；触怒vi. 使生气；使不快
intentional,adj. 故意的；蓄意的；策划的
sticky,adj. 粘的；粘性的
art,"n.艺术,艺术品,技术,巧妙,美术"
exam,n. 考试；测验
solo,n. 独奏；独唱；独奏曲adj. 独奏的；独唱的；单独的vt. 单人攀登；单独驾vi. 单独表演；放单飞adv. 单独地
highly,adv. 高度地；非常；非常赞许地
gossip,n. 小道传闻；随笔；爱说长道短的人vi. 闲聊；传播流言蜚语
violate,vt. 违反；侵犯，妨碍；亵渎
metre,n. 米；公尺；韵律n. (Metre)人名；(英)米特
dog,n. 狗；卑鄙的人；(俚)朋友vt. 跟踪；尾随
June,n. 六月；琼（人名，来源于拉丁语，含义是“年轻气盛的六月”）
atomic,adj. 原子的，原子能的；微粒子的
belief,n. 相信，信赖；信仰；教义
drift,n. 漂流，漂移；趋势；漂流物vi. 漂流，漂移；漂泊vt. 使…漂流；使…受风吹积
famous,adj. 著名的；极好的，非常令人满意的
concerning,prep. 关于；就…而言v. 涉及；使关心（concern的ing形式）；忧虑
agency,n. 代理，中介；代理处，经销处；作用
similar,adj. 相似的n. 类似物
elementary,adj. 基本的；初级的；[化学] 元素的
prove,vt. 证明；检验；显示vi. 证明是
cash,n. 现款，现金vt. 将…兑现；支付现款n. (Cash)人名；(英)卡什
urgent,adj. 紧急的；急迫的
convict,vt. 证明…有罪；宣告…有罪n. 罪犯
merit,n. 优点，价值；功绩；功过vt. 值得vi. 应受报答
signature,n. 署名；签名；信号
analysis,n. 分析；分解；验定
split,vt. 分离；使分离；劈开；离开；分解vi. 离开；被劈开；断绝关系n. 劈开；裂缝adj. 劈开的
eyesight,n. 视力；目力
remind,vt. 提醒；使想起
cupboard,n. 碗柜；食橱
precision,n. 精度，[数] 精密度；精确adj. 精密的，精确的
gaseous,adj. 气态的，气体的；无实质的
turning,n. 转向；旋转；回转；转弯处v. 旋转（turn的ing形式）
rail,n. 铁轨；扶手；横杆；围栏vi. 抱怨；责骂vt. 铺铁轨；以横木围栏
describe,vt. 描述，形容；描绘
lemon,n. 柠檬；柠檬汁；柠檬树；柠檬色；废物；蠢人adj. 浅黄色的，柠檬色的n. (Lemon) （美）莱蒙 （人名）
engagement,n. 婚约；约会；交战；诺言；进场（游戏术语）n. 参与度（指用户点赞、转发、评论、下载文档、观看视频、咨询等交互行为）
radar,n. [雷达] 雷达，无线电探测器n. (Radar)人名；(塞)拉达尔
then,adv. 当时；然后；那么；此外；而且；总之adj. 当时的n. 那时
remain,vi. 保持；依然；留下；剩余；逗留；残存n. 废语留待；余留
hasty,adj. 轻率的；匆忙的；草率的；懈怠的n. (Hasty)人名；(英)黑斯蒂[ 比较级 hastier 最高级 hastiest ]
advent,n. 到来；出现；基督降临；基督降临节
goodbye,int. 再见；告别
drive,"n.驾车,驱动器,快车道,推进力,驱使,动力,干劲,击球vt.开车,驱赶,推动、发动(机器等),驾驶(马车,汽车等)vi.开车,猛击,飞跑n.[计]驱动器"
lens,n. 透镜，镜头；眼睛中的水晶体；晶状体；隐形眼镜；汽车的灯玻璃vt. 给……摄影
trouble,n. 麻烦；烦恼；故障；动乱vt. 麻烦；使烦恼；折磨vi. 费心，烦恼
fourteen,num. 十四；十四个；十四岁n. 十四的记号；十四岁；十四点钟adj. 十四的；十四个的；十四岁的
robust,adj. 强健的；健康的；粗野的；粗鲁的
raid,n. 袭击；突袭；搜捕；抢劫vi. 突袭vt. 袭击，突袭n. （Raid）（阿拉伯）拉伊德（人名）abbr. （Raid）独立硬盘冗余阵列（Redundant Array of Inexpensive Disks）
product,n. 产品；结果；[数] 乘积；作品
cap,n. 盖；帽子vi. 脱帽致意vt. 覆盖；胜过；给……戴帽；加盖于n. (Cap) （法、德、罗）卡普（人名）；（塞、捷）察普（人名）
hierarchy,n. 层级；等级制度
inch,n. 英寸；身高；少许vt. 使缓慢地移动vi. 慢慢前进n. (Inch)人名；(英)英奇
illusion,n. 幻觉，错觉；错误的观念或信仰
beggar,n. 乞丐；穷人；家伙vt. 使贫穷；使沦为乞丐
jealous,adj. 妒忌的；猜疑的；唯恐失去的；戒备的
condense,vi. 浓缩；凝结vt. 使浓缩；使压缩
wonder,"n.奇迹,惊奇,惊愕vt.对...感到惊讶,惊奇,想知道vi.惊讶,怀疑adj.非凡的,奇妙的"
fellowship,n. 团体；友谊；奖学金；研究员职位
genuine,adj. 真实的，真正的；诚恳的
suitable,adj. 适当的；相配的
circumference,n. 圆周；周长；胸围
final,adj. 最终的；决定性的；不可更改的n. 决赛；期末考试；当日报纸的末版
today,adv. 今天，今日；现今，当代n. 今天，今日；现今，当代n. (Today) （印度、美、俄）托迪（人名）
deposit,n. 存款；押金；订金；保证金；沉淀物vt. 使沉积；存放vi. 沉淀
wood,n. 木材；木制品；树林vi. 收集木材vt. 植林于；给…添加木柴n. (Wood)人名；(英、法、西、葡、阿拉伯)伍德
pocket,n. 口袋；钱；容器vt. 隐藏；忍受；将…放入衣袋vi. 形成袋或囊adj. 小型的，袖珍的；金钱上的
pursuit,n. 追赶，追求；职业，工作
tame,adj. 驯服的；平淡的；乏味的；顺从的vt. 驯养；使变得平淡；制服vi. 变得驯服n. (Tame)人名；(捷)塔梅
separation,n. 分离，分开；间隔，距离；[法] 分居；缺口
hamper,vt. 妨碍；束缚；使困累n. 食盒，食篮；阻碍物
beg,vt. 乞讨；恳求；回避正题vi. 乞讨；请求n. (Beg)人名；(德、塞、巴基)贝格
maintain,vt. 维持；继续；维修；主张；供养
authorize,vt. 批准，认可；授权给；委托代替
intense,adj. 强烈的；紧张的；非常的；热情的
foundation,n. 基础；地基；基金会；根据；创立
skillful,adj. 熟练的；巧妙的
irrigation,n. 灌溉；[临床] 冲洗；冲洗法
back,"adj.后面的,在后面,早过去的,前(欠)的钱adv.向后地n.背部,后面v.后退,支持"
term,n. 术语；学期；期限；条款；(代数式等的)项vt. 把…叫做n. (Term)人名；(泰)丁
ours,pron. 我们的，属于我们的n. (Ours) （美）乌尔斯（人名）
section,n. 截面；部分；部门；地区；章节vi. 被切割成片；被分成部分vt. 把…分段；将…切片；对…进行划分
forecast,n. （天气、财经等的）预测，预报；预想v. 预报，预测；预示；预言；进行预报，作预测
evening,n. 晚上；傍晚；（联欢性的）晚会；后期adj. 在晚上的；为晚上的；晚上用的int. 晚上好（等于good evening）
suffer,vt. 遭受；忍受；经历vi. 遭受，忍受；受痛苦；经验；受损害n. (Suffer)人名；(意)苏费尔
railroad,n. 铁路；铁路公司v. 迫使……仓促行事； 强使……草率通过； 轻率判处； 在铁路工作；乘火车旅行
electronics,n. 电子学；电子工业
bus,n. 公共汽车vt. 乘公共汽车
cheque,n. 支票
household,n. 一家人，一户；同住一所房子的人；王室 (the Household)adj. 家庭的，家用的；家喻户晓的n. (Household)（美、瑞）豪斯霍尔德（人名）
enroll,vt. 登记；使加入；把...记入名册；使入伍vi. 参加；登记；注册；记入名册
character,n. 性格，品质；特性；角色；[计] 字符vt. 印，刻；使具有特征n. (Character)人名；(英)克拉克特
sentiment,n. 感情，情绪；情操；观点；多愁善感
orientation,n. 方向；定向；适应；情况介绍
vegetation,n. 植被；植物，草木；呆板单调的生活
adequate,adj. 充足的；适当的；胜任的
head,"n.头,头脑,领袖,(队伍,名单等)最前的部分,人,顶点vt.作为...的首领,朝向,前进,用头顶vi.成头状物,出发adj.头的,主要的"
arbitrary,adj. [数] 任意的；武断的；专制的
throat,n. 喉咙；嗓子，嗓音；窄路vt. 开沟于；用喉音说
midday,n. 中午；正午adj. 正午的
eye,n. 眼睛；视力；眼光；见解，观点vt. 注视，看n. (Eye)人名；(德)艾厄；(英)艾
hardware,n. 计算机硬件；五金器具
